source	relative_path	decision	action	target	title	reason	char_count
A	help/Buying-Marketplace-Content/Buy-Minecoins-in-the-Minecraft-Marketplace.md	无需更新	none		How to buy Minecoins in the Minecraft Marketplace	与开发帮助主线关联弱或现有页面已覆盖	2066
A	help/Buying-Marketplace-Content/Buy-Minecoins-on-Minecraft-net.md	无需更新	none		How to purchase Minecoins on Minecraft.net	与开发帮助主线关联弱或现有页面已覆盖	1734
A	help/Buying-Marketplace-Content/How-to-Access-the-Minecraft-Marketplace.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1030
A	help/Buying-Marketplace-Content/Managing-Spending-for-Child-Accounts-in-Minecraft-Marketplace.md	无需更新	none		Settings options for Spending on a child account	与开发帮助主线关联弱或现有页面已覆盖	3142
A	help/Buying-Marketplace-Content/What-are-Minecraft-Tokens.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	818
A	help/Buying-Minecraft-Games/Buying-Minecraft-for-a-Child-Account-on-Windows-MacOS-or-Linux.md	无需更新	none		Step 1: Set up Microsoft Family Accounts	与开发帮助主线关联弱或现有页面已覆盖	5241
A	help/Buying-Minecraft-Games/Buying-Minecraft-for-Windows-MacOS-or-Linux.md	无需更新	none		BUYING MINECRAFT THROUGH THE MICROSOFT STORE	与开发帮助主线关联弱或现有页面已覆盖	3386
A	help/Buying-Minecraft-Games/Buying-Minecraft-Java-Edition-with-a-Microsoft-Account.md	无需更新	none		Use a Microsoft Account to Purchase Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	1517
A	help/Buying-Minecraft-Games/Buying-Minecraft-on-Gaming-Consoles-and-Mobile-Devices.md	无需更新	none		MINECRAFT FOR MOBILE	与开发帮助主线关联弱或现有页面已覆盖	1812
A	help/Buying-Minecraft-Games/Differences-Between-Minecraft-Java-Edition-and-Minecraft-Bedrock-Edition.md	无需更新	none		Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	3847
A	help/Buying-Minecraft-Games/Give-Minecraft-as-a-Gift-through-Email.md	无需更新	none		How to Send a Gift on Minecraft.net	与开发帮助主线关联弱或现有页面已覆盖	2154
A	help/Buying-Minecraft-Games/Request-a-Minecraft-Refund.md	无需更新	none		REQUEST A REFUND FROM THE MICROSOFT STORE	与开发帮助主线关联弱或现有页面已覆盖	2588
A	help/Buying-Minecraft-Games/Troubleshooting-Minecraft-Transaction-Issues.md	无需更新	none		Duplicate Charges	与开发帮助主线关联弱或现有页面已覆盖	3644
A	help/Buying-Minecraft-Games/What-is-Minecraft-Education.md	无需更新	none		Minecraft Education Features	与开发帮助主线关联弱或现有页面已覆盖	3681
A	help/Cancel-Realms-Subscriptions/Cancel-a-Minecraft-Realms-Subscription-in-the-Minecraft-Menu.md	无需更新	none		Cancel a Minecraft: Bedrock Edition Realm in Minecraft	与开发帮助主线关联弱或现有页面已覆盖	3089
A	help/Cancel-Realms-Subscriptions/Cancel-a-Minecraft-Realms-Subscription-Started-on-a-Game-Console.md	无需更新	none		Cancel a Minecraft Realms subscription started on Xbox	与开发帮助主线关联弱或现有页面已覆盖	3169
A	help/Cancel-Realms-Subscriptions/Cancel-a-Minecraft-Realms-Subscription-Started-on-a-Mobile-Device.md	无需更新	none		Cancel a Realms subscription started on an Amazon device	与开发帮助主线关联弱或现有页面已覆盖	2880
A	help/Cancel-Realms-Subscriptions/Cancel-a-Minecraft-Realms-Subscription-Started-on-a-Personal-Computer.md	无需更新	none		Cancel a Realms subscription through your Microsoft account	与开发帮助主线关联弱或现有页面已覆盖	1825
A	help/Community-Guidelines/About-Merl-the-Minecraft-Support-Virtual-Agent.md	无需更新	none		How the Minecraft Support Virtual Agent Works	与开发帮助主线关联弱或现有页面已覆盖	3966
A	help/Community-Guidelines/Content-Creation-and-Broadcasting-Terms-of-Use-and-Guidelines.md	无需更新	none		Brand Use Guidelines	与开发帮助主线关联弱或现有页面已覆盖	2528
A	help/Community-Guidelines/Official-Minecraft-Sites.md	无需更新	none		Websites	与开发帮助主线关联弱或现有页面已覆盖	1367
A	help/Community-Guidelines/Using-Minecraft-Music-in-Videos-and-Streams.md	无需更新	none		Guidelines for using Minecraft music and content	与开发帮助主线关联弱或现有页面已覆盖	3861
A	help/Contact-Minecraft/Feedback-and-Fan-Mail.md	无需更新	none		Where can I send Minecraft fan mail?	与开发帮助主线关联弱或现有页面已覆盖	1275
A	help/Contact-Minecraft/Mojang-Bug-Tracker-Guidelines.md	无需更新	none		What to Report on the Bug Tracker	与开发帮助主线关联弱或现有页面已覆盖	4956
A	help/Contact-Minecraft/Who-to-Contact-with-Your-Minecraft-Support-Questions.md	无需更新	none		Account support	与开发帮助主线关联弱或现有页面已覆盖	3796
A	help/Create-or-Join-Realms/Accept-a-Minecraft-Bedrock-Edition-Realms-Invitation.md	无需更新	none		Accept a Minecraft: Bedrock Edition Realms invitation from your Inbox	与开发帮助主线关联弱或现有页面已覆盖	1634
A	help/Create-or-Join-Realms/Accept-a-Minecraft-Java-Edition-Realms-Invitation.md	无需更新	none		Accept a Minecraft: Java Edition Realms invitation in game	与开发帮助主线关联弱或现有页面已覆盖	1546
A	help/Create-or-Join-Realms/Create-a-Minecraft-Bedrock-Edition-Realm.md	无需更新	none		Starting a Realm on Minecraft: Bedrock Edition	与开发帮助主线关联弱或现有页面已覆盖	2166
A	help/Create-or-Join-Realms/Create-a-Minecraft-Java-Edition-Realm.md	无需更新	none		Starting a Minecraft: Java Edition Realm	与开发帮助主线关联弱或现有页面已覆盖	2232
A	help/Create-or-Join-Realms/Invite-Friends-to-Your-Minecraft-Bedrock-Edition-Realm.md	无需更新	none		Invite friends to your Realm through the Minecraft game menu	与开发帮助主线关联弱或现有页面已覆盖	2509
A	help/Create-or-Join-Realms/Invite-Friends-to-Your-Minecraft-Java-Edition-Realm.md	无需更新	none		Invite friends through the game menu	与开发帮助主线关联弱或现有页面已覆盖	2109
A	help/Create-or-Join-Realms/Join-a-Minecraft-Bedrock-Edition-Realm.md	无需更新	none		Join a friend’s Realm in Minecraft: Bedrock Edition	与开发帮助主线关联弱或现有页面已覆盖	2044
A	help/Create-or-Join-Realms/Join-a-Minecraft-Java-Edition-Realm.md	无需更新	none		Join a Realm in Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	1976
A	help/Create-or-Join-Realms/Start-a-Minecraft-Preview-Beta-Realm.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1853
A	help/Download-Install/Chromebook-System-Requirements-for-Minecraft.md	无需更新	none		Minimum requirements	与开发帮助主线关联弱或现有页面已覆盖	1963
A	help/Download-Install/Download-and-Play-Minecraft-Through-Family-Share-on-PC.md	无需更新	none		How to set up family share on your PC	与开发帮助主线关联弱或现有页面已覆盖	3255
A	help/Download-Install/Enable-Symbolic-Links-in-Minecraft-Java-Edition.md	无需更新	none		How to create symbolic links	与开发帮助主线关联弱或现有页面已覆盖	3077
A	help/Download-Install/Find-Out-Which-PC-Editions-of-Minecraft-You-Own.md	无需更新	none		Check Minecraft game versions using the Minecraft Launcher	与开发帮助主线关联弱或现有页面已覆盖	2225
A	help/Download-Install/Fix-Minecraft-Installation-Errors-on-Windows.md	无需更新	none		How to reset the Microsoft Store on Windows	与开发帮助主线关联弱或现有页面已覆盖	1625
A	help/Download-Install/Install-or-Transfer-Minecraft-to-a-New-Device.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	2058
A	help/Download-Install/Install-Play-Minecraft-Beta-or-Preview-on-Mobile-Devices.md	无需更新	none		How to join Minecraft Beta on Android	与开发帮助主线关联弱或现有页面已覆盖	1796
A	help/Download-Install/Install-Play-Minecraft-Java-Edition-Snapshots.md	无需更新	none		How to install and play the newest Snapshot	与开发帮助主线关联弱或现有页面已覆盖	1815
A	help/Download-Install/Install-Play-Minecraft-Preview-on-Consoles.md	无需更新	none		Install Minecraft Preview on PS4/PS5	与开发帮助主线关联弱或现有页面已覆盖	1789
A	help/Download-Install/Install-Play-Minecraft-Preview-on-Windows-PC.md	无需更新	none		How to install and play Minecraft Preview	与开发帮助主线关联弱或现有页面已覆盖	928
A	help/Download-Install/iOS-System-Requirements-for-Minecraft.md	无需更新	none		Support for older devices	与开发帮助主线关联弱或现有页面已覆盖	2184
A	help/Download-Install/Learn-About-Minecraft-Beta-and-Preview.md	修改	update	docs/help/minecraft/preview-beta-changelogs.md	Minecraft Beta & Preview Differences and Information	补充官方分发差异与多人版本一致性说明	2512
A	help/Download-Install/Learn-about-Minecraft-Snapshots.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1121
A	help/Download-Install/Learn-About-the-Minecraft-Bedrock-Edition-Editor.md	修改	update	docs/help/minecraft/launching-editor.md	How to launch the Minecraft Editor	补充启动器入口与先决条件说明	1913
A	help/Download-Install/Manually-Uninstall-Minecraft-Java-Edition.md	无需更新	none		Manually uninstall Java Edition on Windows	与开发帮助主线关联弱或现有页面已覆盖	2115
A	help/Download-Install/Manually-Update-Minecraft-Bedrock-Edition-on-PC.md	无需更新	none		How to manually update Minecraft: Bedrock Edition on PC	与开发帮助主线关联弱或现有页面已覆盖	1383
A	help/Download-Install/Manually-Update-Minecraft-Java-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1792
A	help/Download-Install/Manually-Update-Minecraft-on-Consoles.md	无需更新	none		How to manually update Minecraft on Xbox consoles	与开发帮助主线关联弱或现有页面已覆盖	1690
A	help/Download-Install/Manually-Update-Minecraft-on-Mobile-Devices.md	无需更新	none		Additional mobile device resources	与开发帮助主线关联弱或现有页面已覆盖	1835
A	help/Download-Install/Minecraft-Bedrock-Edition-for-Android-Requirements-and-Troubleshooting.md	无需更新	none		Android Devices Minimum Specifications	与开发帮助主线关联弱或现有页面已覆盖	2225
A	help/Download-Install/Minecraft-Java-Edition-System-Requirements.md	无需更新	none		Support for older devices	与开发帮助主线关联弱或现有页面已覆盖	2201
A	help/Download-Install/Minecraft-Launcher-Minimum-Requirements.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1143
A	help/Download-Install/Operating-System-Sunset-Announcements-for-Minecraft.md	无需更新	none		Sunset devices as of March 2025	与开发帮助主线关联弱或现有页面已覆盖	2404
A	help/Download-Install/Play-the-Minecraft-Java-Edition-Demo.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1429
A	help/Download-Install/Remove-Demo-Mode-for-Minecraft-Java-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	2419
A	help/Download-Install/Remove-Minecraft-Files-to-Fix-Android-Installation-Errors.md	无需更新	none		How to Locate and Remove Minecraft Files on Android	与开发帮助主线关联弱或现有页面已覆盖	2109
A	help/Download-Install/Remove-Trial-Mode-in-Minecraft-Bedrock-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1846
A	help/Download-Install/Upgrade-Minecraft-for-PlayStation-4-on-PlayStation-5.md	无需更新	none		Upgrade from the PS4 download version	与开发帮助主线关联弱或现有页面已覆盖	2878
A	help/Dungeons-Legends-Game-Guides/Armor-Overview-in-Minecraft-Dungeons.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	6999
A	help/Dungeons-Legends-Game-Guides/Destroying-Piglin-Outposts-Tutorial.md	无需更新	none		Blaze Rod Tower Outpost	与开发帮助主线关联弱或现有页面已覆盖	2497
A	help/Dungeons-Legends-Game-Guides/Enchantments-in-Minecraft-Dungeons.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1227
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Basic-Combat-Tutorial.md	无需更新	none		Using Your Sword	与开发帮助主线关联弱或现有页面已覆盖	2708
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Building-and-Movement-Tutorial.md	无需更新	none		Movement	与开发帮助主线关联弱或现有页面已覆盖	3133
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Map-and-Village-Under-Attack-Tutorial.md	无需更新	none		Using the Map	与开发帮助主线关联弱或现有页面已覆盖	3304
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-PvP-Tips-and-Tricks.md	无需更新	none		Minecraft Legends PvP Tips and Tricks	与开发帮助主线关联弱或现有页面已覆盖	1553
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Tips-and-Tricks.md	无需更新	none		General Minecraft Legends Tips	与开发帮助主线关联弱或现有页面已覆盖	2451
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Unit-Spawning-and-Commanding-Tutorial.md	无需更新	none		Gathering resources from chests	与开发帮助主线关联弱或现有页面已覆盖	3217
A	help/Dungeons-Legends-Game-Guides/Minecraft-Legends-Village-Repair-and-Defense-Structure-Tutorial.md	无需更新	none		Repairing Villages	与开发帮助主线关联弱或现有页面已覆盖	4687
A	help/Dungeons-Legends-Game-Guides/Secret-Levels-in-Minecraft-Dungeons.md	无需更新	none		Secret Levels on the mainland and Jungle Island	与开发帮助主线关联弱或现有页面已覆盖	4082
A	help/Error-Code-Troubleshooting/Cauldron-Error-Code-Troubleshooting-in-Minecraft.md	无需更新	none		General Error Code Troubleshooting	与开发帮助主线关联弱或现有页面已覆盖	1863
A	help/Error-Code-Troubleshooting/Creeper-Error-Code-Troubleshooting-in-Minecraft.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1344
A	help/Error-Code-Troubleshooting/Deep-Ocean-Error-Code-Troubleshooting-in-Minecraft.md	无需更新	none		Install the Xbox app	与开发帮助主线关联弱或现有页面已覆盖	1937
A	help/Error-Code-Troubleshooting/General-Error-Code-Troubleshooting-for-Minecraft-Bedrock-Edition.md	无需更新	none		Troubleshooting steps for Minecraft error codes	与开发帮助主线关联弱或现有页面已覆盖	4903
A	help/Error-Code-Troubleshooting/Named-Error-Code-Troubleshooting-for-Minecraft-Bedrock-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	22137
A	help/Error-Code-Troubleshooting/Troubleshoot-Minecraft-Network-Connection-Errors.md	无需更新	none		Internet and Network Troubleshooting	与开发帮助主线关联弱或现有页面已覆盖	2988
A	help/Error-Code-Troubleshooting/Troubleshoot-the-Drowned-Error-Code-in-Minecraft.md	无需更新	none		Refresh your account session	与开发帮助主线关联弱或现有页面已覆盖	2530
A	help/Error-Code-Troubleshooting/Troubleshoot-World-Connection-Errors-Caused-by-Character-Creator-Items-in-Minecraft-Bedrock-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1661
A	help/Events-Promotions/Activate-Promotional-Capes-and-Character-Creator-Items-on-Your-Minecraft-Java-Edition-Profile.md	无需更新	none		How to activate a Bedrock Edition Cape in Java Edition	与开发帮助主线关联弱或现有页面已覆盖	2406
A	help/Events-Promotions/CRUNCH-PAK-MINECRAFT-CHARACTER-CREATOR-OFFER-FAQs.md	无需更新	none		KEY OFFER DETAILS	与开发帮助主线关联弱或现有页面已覆盖	5561
A	help/Events-Promotions/Experience-Mod-Minecraft-Experience-Promotion-Terms-and-Conditions.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	8969
A	help/Events-Promotions/Free-Gift-with-Purchase-of-Minecraft-or-Minecoins.md	无需更新	none		How to qualify for a free gift	与开发帮助主线关联弱或现有页面已覆盖	6899
A	help/Events-Promotions/Minecraft-Copper-Cape-Promotion-Terms-and-Conditions.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	3115
A	help/Events-Promotions/Minecraft-Gold-Zombie-Mask-Promotion-Terms-and-Conditions.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	3079
A	help/Events-Promotions/Minecraft-Spear-Mayhem-Challenge-Promotion-Terms-and-Conditions.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	3141
A	help/Events-Promotions/Minecraft-Special-Event-Access-Troubleshooting.md	无需更新	none		Confirm your Minecraft Edition	与开发帮助主线关联弱或现有页面已覆盖	3678
A	help/Events-Promotions/What-is-Minecraft-Experience-Villager-Rescue.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1327
A	help/General-Safety/Minecraft-Resources-for-Parents-and-Guardians.md	无需更新	none		Microsoft Family and Child Account Resources	与开发帮助主线关联弱或现有页面已覆盖	3872
A	help/General-Safety/Our-Commitment-to-Player-Safety.md	无需更新	none		Player Safety	与开发帮助主线关联弱或现有页面已覆盖	5237
A	help/General-Safety/Understanding-Minecraft-Social-Features-for-Child-Safety-Online.md	无需更新	none		Communication Methods in Minecraft	与开发帮助主线关联弱或现有页面已覆盖	4152
A	help/Get-Minecraft/Different-Minecraft-Editions.md	无需更新	none		Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	3834
A	help/Get-Minecraft/Start-a-Minecraft-Bedrock-Edition-Free-Trial.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1439
A	help/Java-Edition-Support/Change-the-Garbage-Collector-for-Minecraft-Java-Edition.md	无需更新	none		Change the garbage collector in JVM Arguments	与开发帮助主线关联弱或现有页面已覆盖	1549
A	help/Java-Edition-Support/Fix-Minecraft-Java-Edition-Game-Crashes-by-Checking-Memory-Allocation.md	无需更新	none		Change the memory allocated to Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	3497
A	help/Java-Edition-Support/Java-Edition-Game-Service-API-Review-or-Application-Process.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1504
A	help/Java-Edition-Support/Linux-Secure-Token-Storage-Failure-for-Minecraft-Java-Edition.md	无需更新	none		Secure Token Storage Failures - Linux (Ubuntu)	与开发帮助主线关联弱或现有页面已覆盖	2130
A	help/Java-Edition-Support/Security-Vulnerability-in-Legacy-Versions-of-Minecraft-Java-Edition.md	无需更新	none		Hosting a legacy version of Minecraft safely	与开发帮助主线关联弱或现有页面已覆盖	1801
A	help/Java-Edition-Support/Troubleshoot-Minecraft-Java-Edition-Chat-Access.md	无需更新	none		Update Xbox Chat Settings Online	与开发帮助主线关联弱或现有页面已覆盖	2593
A	help/Learn-to-Play-Minecraft/Tips-for-Players-New-to-Minecraft.md	无需更新	none		Guides for Beginners on Minecraft.net	与开发帮助主线关联弱或现有页面已覆盖	1739
A	help/Manage-Realms-Save-Files/Create-a-Manual-Save-of-Your-Minecraft-Bedrock-Edition-Realms-World.md	无需更新	none		Create a Manual Save	与开发帮助主线关联弱或现有页面已覆盖	2620
A	help/Manage-Realms-Save-Files/Download-a-Realms-World-in-Minecraft-Bedrock-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1948
A	help/Manage-Realms-Save-Files/Download-a-Realms-world-in-Minecraft-Java-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1465
A	help/Manage-Realms-Save-Files/Find-Your-Realms-World-Saves-in-Minecraft-Bedrock-Edition.md	无需更新	none		Access Realm Storage	与开发帮助主线关联弱或现有页面已覆盖	1886
A	help/Manage-Realms-Save-Files/How-We-Backup-Your-Minecraft-Realms-World.md	无需更新	none		Restore a Minecraft Realm World Save File	与开发帮助主线关联弱或现有页面已覆盖	2444
A	help/Manage-Realms-Save-Files/Restore-a-Backup-Save-of-a-Minecraft-Bedrock-Edition-Realm-World.md	无需更新	none		How to restore a save of your Bedrock Edition Realm	与开发帮助主线关联弱或现有页面已覆盖	1714
A	help/Manage-Realms-Save-Files/Restore-a-Backup-Save-of-a-Minecraft-Java-Edition-Realm-World.md	无需更新	none		Restore a Realm world	与开发帮助主线关联弱或现有页面已覆盖	1760
A	help/Manage-Realms-Settings/Create-Admins-for-your-Minecraft-Bedrock-Edition-Realm.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1071
A	help/Manage-Realms-Settings/Edit-your-Realms-on-Minecraft-net.md	无需更新	none		How to edit your Realms on Minecraft.net	与开发帮助主线关联弱或现有页面已覆盖	2018
A	help/Manage-Realms-Settings/Manage-Settings-for-Your-Minecraft-Bedrock-Edition-Realm.md	无需更新	none		Access the Manage Realm options from the Play Menu	与开发帮助主线关联弱或现有页面已覆盖	5360
A	help/Manage-Realms-Settings/Manage-Settings-for-Your-Minecraft-Java-Edition-Realm.md	无需更新	none		How to access your Java Realm settings	与开发帮助主线关联弱或现有页面已覆盖	3778
A	help/Manage-Realms-Settings/Minecraft-Realms-Safety.md	无需更新	none		Community guidelines	与开发帮助主线关联弱或现有页面已覆盖	5882
A	help/Manage-Realms-Settings/Moderate-Your-Minecraft-Realm.md	无需更新	none		Find Minecraft: Bedrock Edition Realms Moderation Settings	与开发帮助主线关联弱或现有页面已覆盖	3176
A	help/Manage-Realms-Settings/Set-Your-Minecraft-Bedrock-Edition-Realm-Server-Region-Preference.md	无需更新	none		How to set your Minecraft: Bedrock Edition Realm server region preference	与开发帮助主线关联弱或现有页面已覆盖	1711
A	help/Manage-Realms-Settings/Set-Your-Minecraft-Java-Edition-Realm-Server-Region-Preference.md	无需更新	none		How to set your Minecraft: Bedrock Edition realm server region preference	与开发帮助主线关联弱或现有页面已覆盖	1750
A	help/Manage-Realms-Settings/Turn-Off-the-Minecraft-Java-Edition-Realms-Profanity-Filter.md	无需更新	none		How to disable the Minecraft: Java Edition Realms profanity filter	与开发帮助主线关联弱或现有页面已覆盖	1500
A	help/Manage-Realms-Subscriptions/Renew-an-Expired-Minecraft-Bedrock-Edition-Realms-Subscription.md	无需更新	none		How to renew an expired Realm	与开发帮助主线关联弱或现有页面已覆盖	1290
A	help/Manage-Realms-Subscriptions/Renew-an-Expired-Minecraft-Java-Edition-Realms-Subscription.md	无需更新	none		How to renew an expired Realm	与开发帮助主线关联弱或现有页面已覆盖	1254
A	help/Manage-Realms-Subscriptions/Troubleshoot-Realms-Subscription-Payment-Errors.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1480
A	help/Manage-Realms-Subscriptions/Updating-Your-Payment-Method-for-Minecraft-Realms-on-Consoles.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	2007
A	help/Manage-Realms-Subscriptions/Updating-Your-Payment-Method-for-Minecraft-Realms-on-Mobile.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	2739
A	help/Manage-Realms-Subscriptions/Updating-Your-Payment-Method-for-Minecraft-Realms-on-PC.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	2520
A	help/Manage-Realms-Subscriptions/View-a-Minecraft-Bedrock-Edition-Realms-Subscription-Renewal-Date.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1196
A	help/Manage-Realms-Subscriptions/View-a-Minecraft-Java-Edition-Realms-Subscription-Renewal-Date.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1196
A	help/Manage-Realms-Worlds/Change-or-Edit-Your-Minecraft-Bedrock-Edition-Realm-World.md	无需更新	none		Access the Edit World menu of a Realm world	与开发帮助主线关联弱或现有页面已覆盖	3015
A	help/Manage-Realms-Worlds/Change-or-Edit-Your-Minecraft-Java-Edition-Realm-World.md	无需更新	none		Access the Edit World menu in Minecraft: Java Edition	与开发帮助主线关联弱或现有页面已覆盖	1969
A	help/Manage-Realms-Worlds/Copy-Your-Minecraft-Bedrock-Edition-World-Seed.md	无需更新	none		Copy a singleplayer world seed	与开发帮助主线关联弱或现有页面已覆盖	1416
A	help/Manage-Realms-Worlds/Copy-Your-Minecraft-Java-Edition-World-Seed.md	无需更新	none		Copy a world seed from Java Edition	与开发帮助主线关联弱或现有页面已覆盖	1822
A	help/Manage-Realms-Worlds/Manage-Invite-Links-for-Minecraft-Bedrock-Edition-Realms.md	无需更新	none		Create a Minecraft: Bedrock Edition invite link	与开发帮助主线关联弱或现有页面已覆盖	2292
A	help/Manage-Realms-Worlds/Upload-a-World-to-a-Minecraft-Bedrock-Edition-Realm.md	无需更新	none		How to upload a world to a Minecraft: Bedrock Edition Realm	与开发帮助主线关联弱或现有页面已覆盖	1922
A	help/Manage-Realms-Worlds/Upload-a-World-to-a-Minecraft-Java-Edition-Realm.md	无需更新	none		How to upload a world to a Minecraft: Java Edition Realm	与开发帮助主线关联弱或现有页面已覆盖	1582
A	help/Manage-Your-Minecraft-Profile/How-to-Check-Your-Inbox-in-Minecraft-Bedrock-Edition.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1013
A	help/Manage-Your-Minecraft-Profile/Manage-Your-Screenshots-on-Your-Minecraft-Profile.md	无需更新	none		Set a New Hero Image	与开发帮助主线关联弱或现有页面已覆盖	1594
A	help/Manage-Your-Minecraft-Profile/Take-and-Manage-Screenshots-in-Minecraft-Bedrock-Edition.md	无需更新	none		How to take a screenshot in-game	与开发帮助主线关联弱或现有页面已覆盖	2426
A	help/Manage-Your-Minecraft-Profile/View-and-Edit-Your-Minecraft-Profile.md	无需更新	none		View your Minecraft Profile	与开发帮助主线关联弱或现有页面已覆盖	2327
A	help/Manage-Your-Minecraft-Profile/View-or-Change-Your-In-Game-Profile-Name-in-Minecraft.md	无需更新	none		Change your Minecraft: Bedrock Edition gamertag	与开发帮助主线关联弱或现有页面已覆盖	4176
A	help/Managing-Marketplace-Content/Activate-Add-Ons-in-Minecraft-Bedrock-Edition.md	无需更新	none		How to install Add-Ons for a new, single-player world	与开发帮助主线关联弱或现有页面已覆盖	2959
A	help/Managing-Marketplace-Content/Becoming-a-Minecraft-Marketplace-Partner.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1035
A	help/Managing-Marketplace-Content/Delete-Unused-Marketplace-Content-in-Minecraft.md	无需更新	none		Deleting stored Marketplace content in Minecraft	与开发帮助主线关联弱或现有页面已覆盖	1337
A	help/Managing-Marketplace-Content/Equip-Minecraft-Character-Creator-Items-and-Skins-in-the-Dressing-Room.md	无需更新	none		How to use the Dressing Room in Minecraft	与开发帮助主线关联弱或现有页面已覆盖	2174
A	help/Managing-Marketplace-Content/How-to-Access-Minecraft-Marketplace-Content.md	无需更新	none		Where to find your Marketplace content	与开发帮助主线关联弱或现有页面已覆盖	1602
A	help/Managing-Marketplace-Content/Learn-about-Minecraft-Bedrock-Edition-Add-Ons.md	无需更新	none		Add-On Related Articles	与开发帮助主线关联弱或现有页面已覆盖	2535
A	help/Marketplace-Pass-Subscriptions/Cancel-a-Minecraft-Marketplace-Pass-Subscription.md	无需更新	none		Android and Chromebook	与开发帮助主线关联弱或现有页面已覆盖	3827
A	help/Marketplace-Pass-Subscriptions/Minecraft-Marketplace-Pass-Troubleshooting.md	无需更新	none		Check your Minecraft edition and subscription	与开发帮助主线关联弱或现有页面已覆盖	3287
A	help/Marketplace-Pass-Subscriptions/Updating-Your-Payment-Method-for-Marketplace-Pass-on-Consoles.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	2044
A	help/Marketplace-Pass-Subscriptions/Updating-Your-Payment-Method-for-Marketplace-Pass-on-Mobile.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	2766
A	help/Marketplace-Pass-Subscriptions/Updating-Your-Payment-Method-for-Marketplace-Pass-on-PC.md	无需更新	none		Find the platform used to start your subscription	与开发帮助主线关联弱或现有页面已覆盖	1817
A	help/Marketplace-Pass-Subscriptions/Using-Marketplace-Pass-Content-on-Different-Devices.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1157
A	help/Marketplace-Pass-Subscriptions/View-Your-Marketplace-Pass-Renewal-Date.md	无需更新	none			与开发帮助主线关联弱或现有页面已覆盖	1053
A	help/Marketplace-Realms-Subscriptions/Authorize-Minecraft-Subscription-Services-on-PlayStation-5.md	无需更新	none		How to authorize Minecraft Subscription Services on your PS5	与开发帮助主线关联弱或现有页面已覆盖	1373
